ID_observation,attribute,ability,ID_strains,ID_reference,manual_annotation,last_change
1862,No ability for chitin degradation,not able,18933,18281,0,2017-02-21 13:42:23
1863,No ability for chitin degradation,not able,19355,18281,0,2017-02-21 13:42:23
1864,No ability for chitin degradation,not able,20857,18281,0,2017-02-21 13:42:23
1865,No ability for chitin degradation,not able,21157,18281,0,2017-02-21 13:42:23
1866,No ability for chitin degradation,not able,21170,18281,0,2017-02-21 13:42:23
1867,No ability for chitin degradation,not able,21167,18281,0,2017-02-21 13:42:23
1868,No ability for chitin degradation,not able,21171,18281,0,2017-02-21 13:42:23
1869,No ability for chitin degradation,not able,21498,18281,0,2017-02-21 13:42:23
1870,No ability for chitin degradation,not able,21482,18281,0,2017-02-21 13:42:23
1871,No ability for chitin degradation,not able,19401,18281,0,2017-02-21 13:42:23
1872,No ability for chitin degradation,not able,19297,18281,0,2017-02-21 13:42:23
1873,No ability for chitin degradation,not able,19894,18281,0,2017-02-21 13:42:23
1874,No ability for chitin degradation,not able,19102,18281,0,2017-02-21 13:42:23
1875,No ability for chitin degradation,not able,18680,18281,0,2017-02-21 13:42:23
1876,No ability for chitin degradation,not able,18538,18281,0,2017-02-21 13:42:23
1877,No ability for chitin degradation,not able,20064,18281,0,2017-02-21 13:42:23
1878,No ability for chitin degradation,not able,19668,18281,0,2017-02-21 13:42:23
1879,No ability for chitin degradation,not able,21642,18281,0,2017-02-21 13:42:23
1880,No ability for chitin degradation,not able,22271,18281,0,2017-02-21 13:42:23
1881,No ability for chitin degradation,not able,20184,18281,0,2017-02-21 13:42:23
1882,No ability for chitin degradation,not able,20183,18281,0,2017-02-21 13:42:23
1883,No ability for chitin degradation,not able,20001,18281,0,2017-02-21 13:42:23
1884,No ability for chitin degradation,not able,19675,18281,0,2017-02-21 13:42:23
1885,No ability for chitin degradation,not able,22562,18281,0,2017-02-21 13:42:23
1886,No ability for chitin degradation,not able,20869,18281,0,2017-02-21 13:42:23
1887,No ability for chitin degradation,not able,20929,18281,0,2017-02-21 13:42:23
1888,No ability for chitin degradation,not able,21844,18281,0,2017-02-21 13:42:23
1889,No ability for chitin degradation,not able,18286,18281,0,2017-02-21 13:42:23
1890,No ability for chitin degradation,not able,20854,18281,0,2017-02-21 13:42:23
1891,No ability for chitin degradation,not able,20851,18281,0,2017-02-21 13:42:23
1892,No ability for chitin degradation,not able,22677,18281,0,2017-02-21 13:42:23
1893,No ability for chitin degradation,not able,22551,18281,0,2017-02-21 13:42:23
1895,No ability for chitin degradation,not able,18280,18281,0,2017-02-21 13:42:23
1896,No ability for chitin degradation,not able,18400,18281,0,2017-02-21 13:42:23
1898,No ability for chitin degradation,not able,18360,18281,0,2017-02-21 13:42:23
1899,No ability for chitin degradation,not able,18342,18281,0,2017-02-21 13:42:23
1900,No ability for chitin degradation,not able,18341,18281,0,2017-02-21 13:42:23
1901,No ability for chitin degradation,not able,20321,18281,0,2017-02-21 13:42:23
1903,No ability for chitin degradation,not able,20320,18281,0,2017-02-21 13:42:23
1904,No ability for chitin degradation,not able,20305,18281,0,2017-02-21 13:42:23
1905,No ability for chitin degradation,not able,20306,18281,0,2017-02-21 13:42:23
1906,No ability for chitin degradation,not able,20307,18281,0,2017-02-21 13:42:23
1907,No ability for chitin degradation,not able,18172,18281,0,2017-02-21 13:42:23
1908,No ability for chitin degradation,not able,20301,18281,0,2017-02-21 13:42:23
1909,No ability for chitin degradation,not able,20435,18281,0,2017-02-21 13:42:23
1910,No ability for chitin degradation,not able,20450,18281,0,2017-02-21 13:42:23
1911,No ability for chitin degradation,not able,20451,18281,0,2017-02-21 13:42:23
1912,No ability for chitin degradation,not able,20449,18281,0,2017-02-21 13:42:23
1913,No ability for chitin degradation,not able,18175,18281,0,2017-02-21 13:42:23
1914,No ability for chitin degradation,not able,20401,18281,0,2017-02-21 13:42:23
1915,No ability for chitin degradation,not able,20420,18281,0,2017-02-21 13:42:23
1916,No ability for chitin degradation,not able,20380,18281,0,2017-02-21 13:42:23
1917,No ability for chitin degradation,not able,20378,18281,0,2017-02-21 13:42:23
1918,No ability for chitin degradation,not able,20375,18281,0,2017-02-21 13:42:23
1919,No ability for chitin degradation,not able,20397,18281,0,2017-02-21 13:42:23
1920,No ability for chitin degradation,not able,20392,18281,0,2017-02-21 13:42:23
1921,No ability for chitin degradation,not able,22517,18281,0,2017-02-21 13:42:23
1922,No ability for chitin degradation,not able,19132,18281,0,2017-02-21 13:42:23
1923,No ability for chitin degradation,not able,22227,18281,0,2017-02-21 13:42:23
1924,No ability for chitin degradation,not able,22315,18281,0,2017-02-21 13:42:23
1925,No ability for chitin degradation,not able,18177,18281,0,2017-02-21 13:42:23
1926,No ability for chitin degradation,not able,18157,18281,0,2017-02-21 13:42:23
1927,No ability for chitin degradation,not able,19701,18281,0,2017-02-21 13:42:23
1928,No ability for chitin degradation,not able,21155,18281,0,2017-02-21 13:42:23
1929,No ability for chitin degradation,not able,22020,18281,0,2017-02-21 13:42:23
1930,No ability for chitin degradation,not able,22021,18281,0,2017-02-21 13:42:23
1931,No ability for chitin degradation,not able,20137,18281,0,2017-02-21 13:42:23
1932,No ability for chitin degradation,not able,22381,18281,0,2017-02-21 13:42:23
1933,No ability for chitin degradation,not able,22052,18281,0,2017-02-21 13:42:23
1934,No ability for chitin degradation,not able,22065,18281,0,2017-02-21 13:42:23
1935,No ability for chitin degradation,not able,22037,18281,0,2017-02-21 13:42:23
1936,No ability for chitin degradation,not able,21852,18281,0,2017-02-21 13:42:23
1937,No ability for chitin degradation,not able,21869,18281,0,2017-02-21 13:42:23
1938,No ability for chitin degradation,not able,22746,18281,0,2017-02-21 13:42:23
1939,No ability for chitin degradation,not able,22748,18281,0,2017-02-21 13:42:23
1940,No ability for chitin degradation,not able,22737,18281,0,2017-02-21 13:42:23
1941,No ability for chitin degradation,not able,22701,18281,0,2017-02-21 13:42:23
1943,No ability for chitin degradation,not able,22695,18281,0,2017-02-21 13:42:23
1945,No ability for chitin degradation,not able,22689,18281,0,2017-02-21 13:42:23
1946,No ability for chitin degradation,not able,22691,18281,0,2017-02-21 13:42:23
1948,No ability for chitin degradation,not able,22323,18281,0,2017-02-21 13:42:23
1950,No ability for chitin degradation,not able,22325,18281,0,2017-02-21 13:42:23
1951,No ability for chitin degradation,not able,22319,18281,0,2017-02-21 13:42:23
1952,No ability for chitin degradation,not able,22333,18281,0,2017-02-21 13:42:23
1953,No ability for chitin degradation,not able,22338,18281,0,2017-02-21 13:42:23
1954,No ability for chitin degradation,not able,19683,18281,0,2017-02-21 13:42:23
1955,No ability for chitin degradation,not able,18491,18281,0,2017-02-21 13:42:23
1956,No ability for chitin degradation,not able,18489,18281,0,2017-02-21 13:42:23
1957,No ability for chitin degradation,not able,18490,18281,0,2017-02-21 13:42:23
1958,No ability for chitin degradation,not able,19551,18281,0,2017-02-21 13:42:23
1959,No ability for chitin degradation,not able,20191,18281,0,2017-02-21 13:42:23
1960,No ability for chitin degradation,not able,20181,18281,0,2017-02-21 13:42:23
1961,No ability for chitin degradation,not able,22541,18281,0,2017-02-21 13:42:23
1962,No ability for chitin degradation,not able,22540,18281,0,2017-02-21 13:42:23
1963,No ability for chitin degradation,not able,22539,18281,0,2017-02-21 13:42:23
1964,No ability for chitin degradation,not able,18578,18281,0,2017-02-21 13:42:23
1965,No ability for chitin degradation,not able,19313,18281,0,2017-02-21 13:42:23
1966,No ability for chitin degradation,not able,18610,18281,0,2017-02-21 13:42:23
1967,No ability for chitin degradation,not able,21347,18281,0,2017-02-21 13:42:23
1969,No ability for chitin degradation,not able,21346,18281,0,2017-02-21 13:42:23
1971,No ability for chitin degradation,not able,21345,18281,0,2017-02-21 13:42:23
1972,No ability for chitin degradation,not able,21775,18281,0,2017-02-21 13:42:23
1973,No ability for chitin degradation,not able,21965,18281,0,2017-02-21 13:42:23
1974,No ability for chitin degradation,not able,21973,18281,0,2017-02-21 13:42:23
1975,No ability for chitin degradation,not able,18197,18281,0,2017-02-21 13:42:23
1976,No ability for chitin degradation,not able,20654,18281,0,2017-02-21 13:42:23
1977,No ability for chitin degradation,not able,20652,18281,0,2017-02-21 13:42:23
1978,No ability for chitin degradation,not able,20216,18281,0,2017-02-21 13:42:23
1979,No ability for chitin degradation,not able,19961,18281,0,2017-02-21 13:42:23
1980,No ability for chitin degradation,not able,18495,18281,0,2017-02-21 13:42:23
1981,No ability for chitin degradation,not able,21540,18281,0,2017-02-21 13:42:23
1982,No ability for chitin degradation,not able,21208,18281,0,2017-02-21 13:42:23
1983,No ability for chitin degradation,not able,18202,18281,0,2017-02-21 13:42:23
1984,No ability for chitin degradation,not able,18932,18281,0,2017-02-21 13:42:23
1985,No ability for chitin degradation,not able,21512,18281,0,2017-02-21 13:42:23
1986,No ability for chitin degradation,not able,20324,18281,0,2017-02-21 13:42:23
1987,No ability for chitin degradation,not able,18205,18281,0,2017-02-21 13:42:23
1988,No ability for chitin degradation,not able,21068,18281,0,2017-02-21 13:42:23
1989,No ability for chitin degradation,not able,18196,18281,0,2017-02-21 13:42:23
1990,No ability for chitin degradation,not able,19011,18281,0,2017-02-21 13:42:23
1991,No ability for chitin degradation,not able,19020,18281,0,2017-02-21 13:42:23
1992,No ability for chitin degradation,not able,19118,18281,0,2017-02-21 13:42:23
1993,No ability for chitin degradation,not able,19099,18281,0,2017-02-21 13:42:23
1994,No ability for chitin degradation,not able,18718,18281,0,2017-02-21 13:42:23
1995,No ability for chitin degradation,not able,18724,18281,0,2017-02-21 13:42:23
1996,No ability for chitin degradation,not able,18733,18281,0,2017-02-21 13:42:23
1997,No ability for chitin degradation,not able,19427,18281,0,2017-02-21 13:42:23
1998,No ability for chitin degradation,not able,20444,18281,0,2017-02-21 13:42:23
1999,No ability for chitin degradation,not able,20440,18281,0,2017-02-21 13:42:23
2000,No ability for chitin degradation,not able,20355,18281,0,2017-02-21 13:42:23
2001,No ability for chitin degradation,not able,20501,18281,0,2017-02-21 13:42:23
2002,No ability for chitin degradation,not able,20467,18281,0,2017-02-21 13:42:23
2003,No ability for chitin degradation,not able,20465,18281,0,2017-02-21 13:42:23
2004,No ability for chitin degradation,not able,20539,18281,0,2017-02-21 13:42:23
2005,No ability for chitin degradation,not able,20072,18281,0,2017-02-21 13:42:23
2006,No ability for chitin degradation,not able,20077,18281,0,2017-02-21 13:42:23
2007,No ability for chitin degradation,not able,20097,18281,0,2017-02-21 13:42:23
2008,No ability for chitin degradation,not able,20115,18281,0,2017-02-21 13:42:23
2009,No ability for chitin degradation,not able,20118,18281,0,2017-02-21 13:42:23
2010,No ability for chitin degradation,not able,20131,18281,0,2017-02-21 13:42:23
2011,No ability for chitin degradation,not able,20138,18281,0,2017-02-21 13:42:23
2012,No ability for chitin degradation,not able,20144,18281,0,2017-02-21 13:42:23
2013,No ability for chitin degradation,not able,21037,18281,0,2017-02-21 13:42:23
2014,No ability for chitin degradation,not able,21159,18281,0,2017-02-21 13:42:23
2015,No ability for chitin degradation,not able,21686,18281,0,2017-02-21 13:42:23
2016,No ability for chitin degradation,not able,21410,18281,0,2017-02-21 13:42:23
2017,No ability for chitin degradation,not able,21414,18281,0,2017-02-21 13:42:23
2018,No ability for chitin degradation,not able,21456,18281,0,2017-02-21 13:42:23
2019,No ability for chitin degradation,not able,22260,18281,0,2017-02-21 13:42:23
2020,No ability for chitin degradation,not able,22233,18281,0,2017-02-21 13:42:23
2021,No ability for chitin degradation,not able,22242,18281,0,2017-02-21 13:42:23
2022,No ability for chitin degradation,not able,21069,18281,0,2017-02-21 13:42:23
2023,No ability for chitin degradation,not able,21273,18281,0,2017-02-21 13:42:23
2024,No ability for chitin degradation,not able,21260,18281,0,2017-02-21 13:42:23
2025,No ability for chitin degradation,not able,21399,18281,0,2017-02-21 13:42:23
2026,No ability for chitin degradation,not able,20426,18281,0,2017-02-21 13:42:23
2027,No ability for chitin degradation,not able,21178,18281,0,2017-02-21 13:42:23
2028,No ability for chitin degradation,not able,18233,18281,0,2017-02-21 13:42:23
2029,No ability for chitin degradation,not able,22371,18281,0,2017-02-21 13:42:23
2030,No ability for chitin degradation,not able,21932,18281,0,2017-02-21 13:42:23
2031,Ability for chitin degradation,able,19092,18281,0,2017-02-21 13:39:55
2032,Ability for chitin degradation,able,18706,18281,0,2017-02-21 13:39:55
2033,Ability for chitin degradation,able,19495,18281,0,2017-02-21 13:39:55
2034,Ability for chitin degradation,able,19420,18281,0,2017-02-21 13:39:55
2035,Ability for chitin degradation,able,20445,18281,0,2017-02-21 13:39:55
2036,Ability for chitin degradation,able,20470,18281,0,2017-02-21 13:39:55
2037,Ability for chitin degradation,able,20050,18281,0,2017-02-21 13:39:55
2038,Ability for chitin degradation,able,20068,18281,0,2017-02-21 13:39:55
2039,Ability for chitin degradation,able,20083,18281,0,2017-02-21 13:39:55
2040,Ability for chitin degradation,able,20109,18281,0,2017-02-21 13:39:55
2041,Ability for chitin degradation,able,21417,18281,0,2017-02-21 13:39:55
2042,Ability for chitin degradation,able,21374,18281,0,2017-02-21 13:39:55
2043,Ability for chitin degradation,able,21479,18281,0,2017-02-21 13:39:55
2044,Ability for chitin degradation,able,21310,18281,0,2017-02-21 13:39:55
2045,Ability for chitin degradation,able,20849,18281,0,2017-02-21 13:39:55
2046,Ability for chitin degradation,able,19934,18281,0,2017-02-21 13:39:55
2047,Ability for chitin degradation,able,22214,18281,0,2017-02-21 13:39:55
2048,Ability for chitin degradation,able,22188,18281,0,2017-02-21 13:39:55
2049,Ability for chitin degradation,able,22053,18281,0,2017-02-21 13:39:55
2050,Ability for chitin degradation,able,22064,18281,0,2017-02-21 13:39:55
2051,Ability for chitin degradation,able,22061,18281,0,2017-02-21 13:39:55
2052,Ability for chitin degradation,able,21858,18281,0,2017-02-21 13:39:55
2053,Ability for chitin degradation,able,18584,18281,0,2017-02-21 13:39:55
2057,Ability for chitin degradation,able,18701,18281,0,2017-02-21 13:39:55
2058,Ability for chitin degradation,able,18705,18281,0,2017-02-21 13:39:55
2059,Ability for chitin degradation,able,18716,18281,0,2017-02-21 13:39:55
2061,Ability for chitin degradation,able,19659,18281,0,2017-02-21 13:39:55
2062,Ability for chitin degradation,able,22280,18281,0,2017-02-21 13:39:55
2063,Ability for chitin degradation,able,19462,18281,0,2017-02-21 13:39:55
2064,Ability for chitin degradation,able,19461,18281,0,2017-02-21 13:39:55
2065,Ability for chitin degradation,able,19478,18281,0,2017-02-21 13:39:55
2066,Ability for chitin degradation,able,19475,18281,0,2017-02-21 13:39:55
2067,Ability for chitin degradation,able,22087,18281,0,2017-02-21 13:39:55
2068,Ability for chitin degradation,able,19472,18281,0,2017-02-21 13:39:55
2069,Ability for chitin degradation,able,19483,18281,0,2017-02-21 13:39:55
2070,Ability for chitin degradation,able,19492,18281,0,2017-02-21 13:39:55
2071,Ability for chitin degradation,able,19500,18281,0,2017-02-21 13:39:55
2072,Ability for chitin degradation,able,19409,18281,0,2017-02-21 13:39:55
2073,Ability for chitin degradation,able,19407,18281,0,2017-02-21 13:39:55
2074,Ability for chitin degradation,able,22279,18281,0,2017-02-21 13:39:55
2075,Ability for chitin degradation,able,19404,18281,0,2017-02-21 13:39:55
2076,Ability for chitin degradation,able,19418,18281,0,2017-02-21 13:39:55
2077,Ability for chitin degradation,able,19419,18281,0,2017-02-21 13:39:55
2078,Ability for chitin degradation,able,19421,18281,0,2017-02-21 13:39:55
2079,Ability for chitin degradation,able,19416,18281,0,2017-02-21 13:39:55
2080,Ability for chitin degradation,able,19417,18281,0,2017-02-21 13:39:55
2081,Ability for chitin degradation,able,19435,18281,0,2017-02-21 13:39:55
2082,Ability for chitin degradation,able,19442,18281,0,2017-02-21 13:39:55
2083,Ability for chitin degradation,able,19440,18281,0,2017-02-21 13:39:55
2084,Ability for chitin degradation,able,19426,18281,0,2017-02-21 13:39:55
2085,Ability for chitin degradation,able,20313,18281,0,2017-02-21 13:39:55
2086,Ability for chitin degradation,able,20416,18281,0,2017-02-21 13:39:55
2087,Ability for chitin degradation,able,20415,18281,0,2017-02-21 13:39:55
2088,Ability for chitin degradation,able,20413,18281,0,2017-02-21 13:39:55
2089,Ability for chitin degradation,able,20412,18281,0,2017-02-21 13:39:55
2090,Ability for chitin degradation,able,20443,18281,0,2017-02-21 13:39:55
2091,Ability for chitin degradation,able,20442,18281,0,2017-02-21 13:39:55
2092,Ability for chitin degradation,able,20356,18281,0,2017-02-21 13:39:55
2093,Ability for chitin degradation,able,20354,18281,0,2017-02-21 13:39:55
2094,Ability for chitin degradation,able,20383,18281,0,2017-02-21 13:39:55
2095,Ability for chitin degradation,able,20386,18281,0,2017-02-21 13:39:55
2096,Ability for chitin degradation,able,20507,18281,0,2017-02-21 13:39:55
2097,Ability for chitin degradation,able,20505,18281,0,2017-02-21 13:39:55
2098,Ability for chitin degradation,able,20522,18281,0,2017-02-21 13:39:55
2099,Ability for chitin degradation,able,22286,18281,0,2017-02-21 13:39:55
2100,Ability for chitin degradation,able,20488,18281,0,2017-02-21 13:39:55
2101,Ability for chitin degradation,able,20490,18281,0,2017-02-21 13:39:55
2102,Ability for chitin degradation,able,20484,18281,0,2017-02-21 13:39:55
2103,Ability for chitin degradation,able,20486,18281,0,2017-02-21 13:39:55
2104,Ability for chitin degradation,able,20535,18281,0,2017-02-21 13:39:55
2105,Ability for chitin degradation,able,20540,18281,0,2017-02-21 13:39:55
2106,Ability for chitin degradation,able,20538,18281,0,2017-02-21 13:39:55
2107,Ability for chitin degradation,able,20051,18281,0,2017-02-21 13:39:55
2109,Ability for chitin degradation,able,20052,18281,0,2017-02-21 13:39:55
2111,Ability for chitin degradation,able,20071,18281,0,2017-02-21 13:39:55
2112,Ability for chitin degradation,able,20075,18281,0,2017-02-21 13:39:55
2114,Ability for chitin degradation,able,20070,18281,0,2017-02-21 13:39:55
2115,Ability for chitin degradation,able,20094,18281,0,2017-02-21 13:39:55
2116,Ability for chitin degradation,able,20087,18281,0,2017-02-21 13:39:55
2117,Ability for chitin degradation,able,20084,18281,0,2017-02-21 13:39:55
2118,Ability for chitin degradation,able,20104,18281,0,2017-02-21 13:39:55
2119,Ability for chitin degradation,able,20102,18281,0,2017-02-21 13:39:55
2120,Ability for chitin degradation,able,20099,18281,0,2017-02-21 13:39:55
2121,Ability for chitin degradation,able,20106,18281,0,2017-02-21 13:39:55
2122,Ability for chitin degradation,able,20107,18281,0,2017-02-21 13:39:55
2123,Ability for chitin degradation,able,20110,18281,0,2017-02-21 13:39:55
2124,Ability for chitin degradation,able,20111,18281,0,2017-02-21 13:39:55
2125,Ability for chitin degradation,able,20122,18281,0,2017-02-21 13:39:55
2126,Ability for chitin degradation,able,20121,18281,0,2017-02-21 13:39:55
2127,Ability for chitin degradation,able,20120,18281,0,2017-02-21 13:39:55
2128,Ability for chitin degradation,able,20116,18281,0,2017-02-21 13:39:55
2129,Ability for chitin degradation,able,20114,18281,0,2017-02-21 13:39:55
2130,Ability for chitin degradation,able,20119,18281,0,2017-02-21 13:39:55
2131,Ability for chitin degradation,able,20117,18281,0,2017-02-21 13:39:55
2132,Ability for chitin degradation,able,22285,18281,0,2017-02-21 13:39:55
2133,Ability for chitin degradation,able,20125,18281,0,2017-02-21 13:39:55
2134,Ability for chitin degradation,able,20135,18281,0,2017-02-21 13:39:55
2135,Ability for chitin degradation,able,20133,18281,0,2017-02-21 13:39:55
2136,Ability for chitin degradation,able,20129,18281,0,2017-02-21 13:39:55
2137,Ability for chitin degradation,able,20143,18281,0,2017-02-21 13:39:55
2138,Ability for chitin degradation,able,20141,18281,0,2017-02-21 13:39:55
2139,Ability for chitin degradation,able,20142,18281,0,2017-02-21 13:39:55
2140,Ability for chitin degradation,able,20149,18281,0,2017-02-21 13:39:55
2141,Ability for chitin degradation,able,20151,18281,0,2017-02-21 13:39:55
2142,Ability for chitin degradation,able,21350,18281,0,2017-02-21 13:39:55
2143,Ability for chitin degradation,able,21349,18281,0,2017-02-21 13:39:55
2144,Ability for chitin degradation,able,21058,18281,0,2017-02-21 13:39:55
2145,Ability for chitin degradation,able,21057,18281,0,2017-02-21 13:39:55
2146,Ability for chitin degradation,able,21056,18281,0,2017-02-21 13:39:55
2147,Ability for chitin degradation,able,21055,18281,0,2017-02-21 13:39:55
2148,Ability for chitin degradation,able,21060,18281,0,2017-02-21 13:39:55
2149,Ability for chitin degradation,able,21059,18281,0,2017-02-21 13:39:55
2150,Ability for chitin degradation,able,21073,18281,0,2017-02-21 13:39:55
2151,Ability for chitin degradation,able,21038,18281,0,2017-02-21 13:39:55
2152,Ability for chitin degradation,able,21039,18281,0,2017-02-21 13:39:55
2153,Ability for chitin degradation,able,21041,18281,0,2017-02-21 13:39:55
2154,Ability for chitin degradation,able,21101,18281,0,2017-02-21 13:39:55
2156,Ability for chitin degradation,able,21099,18281,0,2017-02-21 13:39:55
2158,Ability for chitin degradation,able,21112,18281,0,2017-02-21 13:39:55
2160,Ability for chitin degradation,able,21108,18281,0,2017-02-21 13:39:55
2161,Ability for chitin degradation,able,21110,18281,0,2017-02-21 13:39:55
2162,Ability for chitin degradation,able,21079,18281,0,2017-02-21 13:39:55
2163,Ability for chitin degradation,able,21078,18281,0,2017-02-21 13:39:55
2164,Ability for chitin degradation,able,21081,18281,0,2017-02-21 13:39:55
2165,Ability for chitin degradation,able,21077,18281,0,2017-02-21 13:39:55
2166,Ability for chitin degradation,able,21096,18281,0,2017-02-21 13:39:55
2167,Ability for chitin degradation,able,21092,18281,0,2017-02-21 13:39:55
2168,Ability for chitin degradation,able,21094,18281,0,2017-02-21 13:39:55
2169,Ability for chitin degradation,able,21126,18281,0,2017-02-21 13:39:55
2170,Ability for chitin degradation,able,21127,18281,0,2017-02-21 13:39:55
2171,Ability for chitin degradation,able,21129,18281,0,2017-02-21 13:39:55
2172,Ability for chitin degradation,able,21128,18281,0,2017-02-21 13:39:55
2173,Ability for chitin degradation,able,21134,18281,0,2017-02-21 13:39:55
2174,Ability for chitin degradation,able,21132,18281,0,2017-02-21 13:39:55
2175,Ability for chitin degradation,able,21117,18281,0,2017-02-21 13:39:55
2176,Ability for chitin degradation,able,21118,18281,0,2017-02-21 13:39:55
2177,Ability for chitin degradation,able,21120,18281,0,2017-02-21 13:39:55
2178,Ability for chitin degradation,able,21119,18281,0,2017-02-21 13:39:55
2179,Ability for chitin degradation,able,21122,18281,0,2017-02-21 13:39:55
2180,Ability for chitin degradation,able,21123,18281,0,2017-02-21 13:39:55
2181,Ability for chitin degradation,able,21125,18281,0,2017-02-21 13:39:55
2183,Ability for chitin degradation,able,21143,18281,0,2017-02-21 13:39:55
2184,Ability for chitin degradation,able,21144,18281,0,2017-02-21 13:39:55
2185,Ability for chitin degradation,able,21153,18281,0,2017-02-21 13:39:55
2186,Ability for chitin degradation,able,21152,18281,0,2017-02-21 13:39:55
2187,Ability for chitin degradation,able,21151,18281,0,2017-02-21 13:39:55
2188,Ability for chitin degradation,able,21148,18281,0,2017-02-21 13:39:55
2189,Ability for chitin degradation,able,21147,18281,0,2017-02-21 13:39:55
2190,Ability for chitin degradation,able,21146,18281,0,2017-02-21 13:39:55
2191,Ability for chitin degradation,able,21145,18281,0,2017-02-21 13:39:55
2192,Ability for chitin degradation,able,21135,18281,0,2017-02-21 13:39:55
2193,Ability for chitin degradation,able,22284,18281,0,2017-02-21 13:39:55
2194,Ability for chitin degradation,able,21142,18281,0,2017-02-21 13:39:55
2195,Ability for chitin degradation,able,21139,18281,0,2017-02-21 13:39:55
2196,Ability for chitin degradation,able,21141,18281,0,2017-02-21 13:39:55
2197,Ability for chitin degradation,able,21140,18281,0,2017-02-21 13:39:55
2198,Ability for chitin degradation,able,21137,18281,0,2017-02-21 13:39:55
2199,Ability for chitin degradation,able,21136,18281,0,2017-02-21 13:39:55
2200,Ability for chitin degradation,able,21158,18281,0,2017-02-21 13:39:55
2201,Ability for chitin degradation,able,21162,18281,0,2017-02-21 13:39:55
2202,Ability for chitin degradation,able,21728,18281,0,2017-02-21 13:39:55
2203,Ability for chitin degradation,able,21659,18281,0,2017-02-21 13:39:55
2204,Ability for chitin degradation,able,21660,18281,0,2017-02-21 13:39:55
2205,Ability for chitin degradation,able,21661,18281,0,2017-02-21 13:39:55
2206,Ability for chitin degradation,able,21662,18281,0,2017-02-21 13:39:55
2207,Ability for chitin degradation,able,21691,18281,0,2017-02-21 13:39:55
2208,Ability for chitin degradation,able,21689,18281,0,2017-02-21 13:39:55
2209,Ability for chitin degradation,able,21694,18281,0,2017-02-21 13:39:55
2210,Ability for chitin degradation,able,21692,18281,0,2017-02-21 13:39:55
2211,Ability for chitin degradation,able,21693,18281,0,2017-02-21 13:39:55
2212,Ability for chitin degradation,able,21684,18281,0,2017-02-21 13:39:55
2213,Ability for chitin degradation,able,21422,18281,0,2017-02-21 13:39:55
2214,Ability for chitin degradation,able,21420,18281,0,2017-02-21 13:39:55
2215,Ability for chitin degradation,able,21426,18281,0,2017-02-21 13:39:55
2216,Ability for chitin degradation,able,21424,18281,0,2017-02-21 13:39:55
2217,Ability for chitin degradation,able,21429,18281,0,2017-02-21 13:39:55
2219,Ability for chitin degradation,able,21418,18281,0,2017-02-21 13:39:55
2220,Ability for chitin degradation,able,21419,18281,0,2017-02-21 13:39:55
2221,Ability for chitin degradation,able,21394,18281,0,2017-02-21 13:39:55
2222,Ability for chitin degradation,able,21391,18281,0,2017-02-21 13:39:55
2223,Ability for chitin degradation,able,18232,18281,0,2017-02-21 13:39:55
2224,Ability for chitin degradation,able,21400,18281,0,2017-02-21 13:39:55
2225,Ability for chitin degradation,able,21402,18281,0,2017-02-21 13:39:55
2226,Ability for chitin degradation,able,21396,18281,0,2017-02-21 13:39:55
2227,Ability for chitin degradation,able,21376,18281,0,2017-02-21 13:39:55
2228,Ability for chitin degradation,able,21385,18281,0,2017-02-21 13:39:55
2229,Ability for chitin degradation,able,21466,18281,0,2017-02-21 13:39:55
2230,Ability for chitin degradation,able,21467,18281,0,2017-02-21 13:39:55
2231,Ability for chitin degradation,able,21465,18281,0,2017-02-21 13:39:55
2232,Ability for chitin degradation,able,21473,18281,0,2017-02-21 13:39:55
2233,Ability for chitin degradation,able,21478,18281,0,2017-02-21 13:39:55
2234,Ability for chitin degradation,able,21450,18281,0,2017-02-21 13:39:55
2235,Ability for chitin degradation,able,21451,18281,0,2017-02-21 13:39:55
2236,Ability for chitin degradation,able,21458,18281,0,2017-02-21 13:39:55
2237,Ability for chitin degradation,able,21456,18281,0,2017-02-21 13:39:55
2238,Ability for chitin degradation,able,21460,18281,0,2017-02-21 13:39:55
2239,Ability for chitin degradation,able,21459,18281,0,2017-02-21 13:39:55
2240,Ability for chitin degradation,able,21461,18281,0,2017-02-21 13:39:55
2241,Ability for chitin degradation,able,21441,18281,0,2017-02-21 13:39:55
2242,Ability for chitin degradation,able,21449,18281,0,2017-02-21 13:39:55
2243,Ability for chitin degradation,able,21445,18281,0,2017-02-21 13:39:55
2244,Ability for chitin degradation,able,21444,18281,0,2017-02-21 13:39:55
2245,Ability for chitin degradation,able,21442,18281,0,2017-02-21 13:39:55
2246,Ability for chitin degradation,able,22258,18281,0,2017-02-21 13:39:55
2247,Ability for chitin degradation,able,22259,18281,0,2017-02-21 13:39:55
2248,Ability for chitin degradation,able,22261,18281,0,2017-02-21 13:39:55
2249,Ability for chitin degradation,able,22263,18281,0,2017-02-21 13:39:55
2250,Ability for chitin degradation,able,22264,18281,0,2017-02-21 13:39:55
2251,Ability for chitin degradation,able,22265,18281,0,2017-02-21 13:39:55
2252,Ability for chitin degradation,able,22217,18281,0,2017-02-21 13:39:55
2253,Ability for chitin degradation,able,22223,18281,0,2017-02-21 13:39:55
2254,Ability for chitin degradation,able,22222,18281,0,2017-02-21 13:39:55
2255,Ability for chitin degradation,able,22220,18281,0,2017-02-21 13:39:55
