ID_observation,attribute,ability,ID_strains,ID_reference,manual_annotation,last_change
5411,Ability for Yeast lysis,able,22490,18281,0,2017-02-21 12:40:36
5412,Ability for Yeast lysis,able,22494,18281,0,2017-02-21 12:40:36
5413,Ability for Yeast lysis,able,22495,18281,0,2017-02-21 12:40:36
5414,Ability for Yeast lysis,able,22493,18281,0,2017-02-21 12:40:36
5415,Ability for Yeast lysis,able,22508,18281,0,2017-02-21 12:40:36
5416,Ability for Yeast lysis,able,22506,18281,0,2017-02-21 12:40:36
5417,Ability for Yeast lysis,able,19429,18281,0,2017-02-21 12:40:36
5418,Ability for Yeast lysis,able,19436,18281,0,2017-02-21 12:40:36
5419,Ability for Yeast lysis,able,19434,18281,0,2017-02-21 12:40:36
5420,Ability for Yeast lysis,able,19432,18281,0,2017-02-21 12:40:36
5421,Ability for Yeast lysis,able,19443,18281,0,2017-02-21 12:40:36
5422,Ability for Yeast lysis,able,19441,18281,0,2017-02-21 12:40:36
5423,Ability for Yeast lysis,able,19439,18281,0,2017-02-21 12:40:36
5424,Ability for Yeast lysis,able,21812,18281,0,2017-02-21 12:40:36
5425,Ability for Yeast lysis,able,21815,18281,0,2017-02-21 12:40:36
5426,Ability for Yeast lysis,able,21808,18281,0,2017-02-21 12:40:36
5427,Ability for Yeast lysis,able,21811,18281,0,2017-02-21 12:40:36
5428,Ability for Yeast lysis,able,21802,18281,0,2017-02-21 12:40:36
5429,Ability for Yeast lysis,able,21803,18281,0,2017-02-21 12:40:36
5430,Ability for Yeast lysis,able,21800,18281,0,2017-02-21 12:40:36
5431,Ability for Yeast lysis,able,21801,18281,0,2017-02-21 12:40:36
5432,Ability for Yeast lysis,able,21799,18281,0,2017-02-21 12:40:36
5433,Ability for Yeast lysis,able,21796,18281,0,2017-02-21 12:40:36
5434,Ability for Yeast lysis,able,21797,18281,0,2017-02-21 12:40:36
5435,Ability for Yeast lysis,able,21827,18281,0,2017-02-21 12:40:36
5436,Ability for Yeast lysis,able,21829,18281,0,2017-02-21 12:40:36
5437,Ability for Yeast lysis,able,21830,18281,0,2017-02-21 12:40:36
5438,Ability for Yeast lysis,able,21831,18281,0,2017-02-21 12:40:36
5439,Ability for Yeast lysis,able,21832,18281,0,2017-02-21 12:40:36
5440,Ability for Yeast lysis,able,21823,18281,0,2017-02-21 12:40:36
5441,Ability for Yeast lysis,able,21824,18281,0,2017-02-21 12:40:36
5442,Ability for Yeast lysis,able,21825,18281,0,2017-02-21 12:40:36
5443,Ability for Yeast lysis,able,21819,18281,0,2017-02-21 12:40:36
5444,Ability for Yeast lysis,able,21818,18281,0,2017-02-21 12:40:36
5445,Ability for Yeast lysis,able,21821,18281,0,2017-02-21 12:40:36
5446,Ability for Yeast lysis,able,21822,18281,0,2017-02-21 12:40:36
5447,Ability for Yeast lysis,able,21820,18281,0,2017-02-21 12:40:36
5448,Ability for Yeast lysis,able,21816,18281,0,2017-02-21 12:40:36
5449,Ability for Yeast lysis,able,21761,18281,0,2017-02-21 12:40:36
5450,Ability for Yeast lysis,able,21764,18281,0,2017-02-21 12:40:36
5451,Ability for Yeast lysis,able,21763,18281,0,2017-02-21 12:40:36
5452,Ability for Yeast lysis,able,21756,18281,0,2017-02-21 12:40:36
5453,Ability for Yeast lysis,able,21759,18281,0,2017-02-21 12:40:36
5454,Ability for Yeast lysis,able,21771,18281,0,2017-02-21 12:40:36
5455,Ability for Yeast lysis,able,21770,18281,0,2017-02-21 12:40:36
5456,Ability for Yeast lysis,able,21746,18281,0,2017-02-21 12:40:36
5457,Ability for Yeast lysis,able,21754,18281,0,2017-02-21 12:40:36
5458,Ability for Yeast lysis,able,21786,18281,0,2017-02-21 12:40:36
5459,Ability for Yeast lysis,able,21788,18281,0,2017-02-21 12:40:36
5460,Ability for Yeast lysis,able,21790,18281,0,2017-02-21 12:40:36
5461,Ability for Yeast lysis,able,21789,18281,0,2017-02-21 12:40:36
5462,Ability for Yeast lysis,able,21792,18281,0,2017-02-21 12:40:36
5463,Ability for Yeast lysis,able,21791,18281,0,2017-02-21 12:40:36
5464,Ability for Yeast lysis,able,21782,18281,0,2017-02-21 12:40:36
5465,Ability for Yeast lysis,able,21784,18281,0,2017-02-21 12:40:36
5466,Ability for Yeast lysis,able,21778,18281,0,2017-02-21 12:40:36
5467,Ability for Yeast lysis,able,21777,18281,0,2017-02-21 12:40:36
5468,Ability for Yeast lysis,able,21776,18281,0,2017-02-21 12:40:36
5469,Ability for Yeast lysis,able,21780,18281,0,2017-02-21 12:40:36
5470,Ability for Yeast lysis,able,21779,18281,0,2017-02-21 12:40:36
5471,Ability for Yeast lysis,able,21773,18281,0,2017-02-21 12:40:36
5472,Ability for Yeast lysis,able,21774,18281,0,2017-02-21 12:40:36
5473,Ability for Yeast lysis,able,21772,18281,0,2017-02-21 12:40:36
5474,Ability for Yeast lysis,able,21899,18281,0,2017-02-21 12:40:36
5475,Ability for Yeast lysis,able,21897,18281,0,2017-02-21 12:40:36
5476,Ability for Yeast lysis,able,21898,18281,0,2017-02-21 12:40:36
5477,Ability for Yeast lysis,able,21895,18281,0,2017-02-21 12:40:36
5478,Ability for Yeast lysis,able,21896,18281,0,2017-02-21 12:40:36
5479,Ability for Yeast lysis,able,21967,18281,0,2017-02-21 12:40:36
5480,Ability for Yeast lysis,able,21973,18281,0,2017-02-21 12:40:36
5481,Ability for Yeast lysis,able,21983,18281,0,2017-02-21 12:40:36
5482,Ability for Yeast lysis,able,21979,18281,0,2017-02-21 12:40:36
5483,Ability for Yeast lysis,able,21978,18281,0,2017-02-21 12:40:36
5484,Ability for Yeast lysis,able,21985,18281,0,2017-02-21 12:40:36
5485,Ability for Yeast lysis,able,21984,18281,0,2017-02-21 12:40:36
5486,Ability for Yeast lysis,able,21990,18281,0,2017-02-21 12:40:36
5487,Ability for Yeast lysis,able,21991,18281,0,2017-02-21 12:40:36
5488,Ability for Yeast lysis,able,22131,18281,0,2017-02-21 12:40:36
5489,Ability for Yeast lysis,able,22133,18281,0,2017-02-21 12:40:36
5490,Ability for Yeast lysis,able,22104,18281,0,2017-02-21 12:40:36
5491,Ability for Yeast lysis,able,22120,18281,0,2017-02-21 12:40:36
5492,Ability for Yeast lysis,able,22119,18281,0,2017-02-21 12:40:36
5493,Ability for Yeast lysis,able,22085,18281,0,2017-02-21 12:40:36
5494,Ability for Yeast lysis,able,22086,18281,0,2017-02-21 12:40:36
5495,Ability for Yeast lysis,able,22088,18281,0,2017-02-21 12:40:36
5496,Ability for Yeast lysis,able,22090,18281,0,2017-02-21 12:40:36
5497,Ability for Yeast lysis,able,22091,18281,0,2017-02-21 12:40:36
5498,Ability for Yeast lysis,able,22096,18281,0,2017-02-21 12:40:36
5499,Ability for Yeast lysis,able,22077,18281,0,2017-02-21 12:40:36
5500,Ability for Yeast lysis,able,22081,18281,0,2017-02-21 12:40:36
5501,Ability for Yeast lysis,able,22079,18281,0,2017-02-21 12:40:36
5502,Ability for Yeast lysis,able,22082,18281,0,2017-02-21 12:40:36
5503,Ability for Yeast lysis,able,22072,18281,0,2017-02-21 12:40:36
5504,Ability for Yeast lysis,able,22073,18281,0,2017-02-21 12:40:36
5505,Ability for Yeast lysis,able,22786,18281,0,2017-02-21 12:40:36
5506,Ability for Yeast lysis,able,22784,18281,0,2017-02-21 12:40:36
5507,Ability for Yeast lysis,able,22790,18281,0,2017-02-21 12:40:36
5508,Ability for Yeast lysis,able,18508,18281,0,2017-02-21 12:40:36
5509,Ability for Yeast lysis,able,18879,18281,0,2017-02-21 12:40:36
5510,Ability for Yeast lysis,able,19335,18281,0,2017-02-21 12:40:36
5511,Ability for Yeast lysis,able,19324,18281,0,2017-02-21 12:40:36
5512,Ability for Yeast lysis,able,22564,18281,0,2017-02-21 12:40:36
5513,Ability for Yeast lysis,able,20060,18281,0,2017-02-21 12:40:36
5514,Ability for Yeast lysis,able,20065,18281,0,2017-02-21 12:40:36
5515,Ability for Yeast lysis,able,20916,18281,0,2017-02-21 12:40:36
5516,Ability for Yeast lysis,able,20913,18281,0,2017-02-21 12:40:36
5517,Ability for Yeast lysis,able,20882,18281,0,2017-02-21 12:40:36
5518,Ability for Yeast lysis,able,20873,18281,0,2017-02-21 12:40:36
5519,Ability for Yeast lysis,able,18454,18281,0,2017-02-21 12:40:36
5520,Ability for Yeast lysis,able,18464,18281,0,2017-02-21 12:40:36
5522,Ability for Yeast lysis,able,18476,18281,0,2017-02-21 12:40:36
5524,Ability for Yeast lysis,able,18474,18281,0,2017-02-21 12:40:36
5526,Ability for Yeast lysis,able,18475,18281,0,2017-02-21 12:40:36
5527,Ability for Yeast lysis,able,20283,18281,0,2017-02-21 12:40:36
5528,Ability for Yeast lysis,able,20282,18281,0,2017-02-21 12:40:36
5529,Ability for Yeast lysis,able,20281,18281,0,2017-02-21 12:40:36
5530,Ability for Yeast lysis,able,20279,18281,0,2017-02-21 12:40:36
5531,Ability for Yeast lysis,able,20277,18281,0,2017-02-21 12:40:36
5532,Ability for Yeast lysis,able,20285,18281,0,2017-02-21 12:40:36
5533,Ability for Yeast lysis,able,20287,18281,0,2017-02-21 12:40:36
5534,Ability for Yeast lysis,able,20231,18281,0,2017-02-21 12:40:36
5535,Ability for Yeast lysis,able,20230,18281,0,2017-02-21 12:40:36
5536,Ability for Yeast lysis,able,20232,18281,0,2017-02-21 12:40:36
5537,Ability for Yeast lysis,able,20235,18281,0,2017-02-21 12:40:36
5538,Ability for Yeast lysis,able,20234,18281,0,2017-02-21 12:40:36
5539,Ability for Yeast lysis,able,20238,18281,0,2017-02-21 12:40:36
5540,Ability for Yeast lysis,able,22163,18281,0,2017-02-21 12:40:36
5541,Ability for Yeast lysis,able,22172,18281,0,2017-02-21 12:40:36
5542,Ability for Yeast lysis,able,20037,18281,0,2017-02-21 12:40:36
5543,Ability for Yeast lysis,able,21281,18281,0,2017-02-21 12:40:36
5544,Ability for Yeast lysis,able,21278,18281,0,2017-02-21 12:40:36
5545,Ability for Yeast lysis,able,21293,18281,0,2017-02-21 12:40:36
5546,Ability for Yeast lysis,able,21291,18281,0,2017-02-21 12:40:36
5547,Ability for Yeast lysis,able,21288,18281,0,2017-02-21 12:40:36
5548,Ability for Yeast lysis,able,21285,18281,0,2017-02-21 12:40:36
5549,Ability for Yeast lysis,able,21295,18281,0,2017-02-21 12:40:36
5550,Ability for Yeast lysis,able,18204,18281,0,2017-02-21 12:40:36
5551,Ability for Yeast lysis,able,22296,18281,0,2017-02-21 12:40:36
5552,Ability for Yeast lysis,able,22295,18281,0,2017-02-21 12:40:36
5553,Ability for Yeast lysis,able,22275,18281,0,2017-02-21 12:40:36
5554,Ability for Yeast lysis,able,22276,18281,0,2017-02-21 12:40:36
5555,Ability for Yeast lysis,able,22274,18281,0,2017-02-21 12:40:36
5556,Ability for Yeast lysis,able,18569,18281,0,2017-02-21 12:40:36
5558,Ability for Yeast lysis,able,20953,18281,0,2017-02-21 12:40:36
5559,Ability for Yeast lysis,able,20718,18281,0,2017-02-21 12:40:36
5560,Ability for Yeast lysis,able,22221,18281,0,2017-02-21 12:40:36
5561,Ability for Yeast lysis,able,21409,18281,0,2017-02-21 12:40:36
5562,Ability for Yeast lysis,able,21552,18281,0,2017-02-21 12:40:36
5563,Ability for Yeast lysis,able,21558,18281,0,2017-02-21 12:40:36
5564,Ability for Yeast lysis,able,18301,18281,0,2017-02-21 12:40:36
5565,Ability for Yeast lysis,able,18300,18281,0,2017-02-21 12:40:36
5566,Ability for Yeast lysis,able,20651,18281,0,2017-02-21 12:40:36
5567,Ability for Yeast lysis,able,20655,18281,0,2017-02-21 12:40:36
5568,Ability for Yeast lysis,able,20654,18281,0,2017-02-21 12:40:36
5569,Ability for Yeast lysis,able,20653,18281,0,2017-02-21 12:40:36
5570,Ability for Yeast lysis,able,19125,18281,0,2017-02-21 12:40:36
5571,Ability for Yeast lysis,able,19128,18281,0,2017-02-21 12:40:36
5572,Ability for Yeast lysis,able,19129,18281,0,2017-02-21 12:40:36
5573,Ability for Yeast lysis,able,19126,18281,0,2017-02-21 12:40:36
5574,Ability for Yeast lysis,able,20867,18281,0,2017-02-21 12:40:36
5575,Ability for Yeast lysis,able,19122,18281,0,2017-02-21 12:40:36
5576,Ability for Yeast lysis,able,18193,18281,0,2017-02-21 12:40:36
5578,Ability for Yeast lysis,able,20871,18281,0,2017-02-21 12:40:36
5579,Ability for Yeast lysis,able,21300,18281,0,2017-02-21 12:40:36
5580,Ability for Yeast lysis,able,21576,18281,0,2017-02-21 12:40:36
5581,Ability for Yeast lysis,able,20934,18281,0,2017-02-21 12:40:36
5582,Ability for Yeast lysis,able,22504,18281,0,2017-02-21 12:40:36
5583,Ability for Yeast lysis,able,18272,18281,0,2017-02-21 12:40:36
5584,Ability for Yeast lysis,able,22572,18281,0,2017-02-21 12:40:36
5585,Ability for Yeast lysis,able,20792,18281,0,2017-02-21 12:40:36
5586,Ability for Yeast lysis,able,19568,18281,0,2017-02-21 12:40:36
5587,Ability for Yeast lysis,able,19157,18281,0,2017-02-21 12:40:36
5588,Ability for Yeast lysis,able,19158,18281,0,2017-02-21 12:40:36
5589,Ability for Yeast lysis,able,19144,18281,0,2017-02-21 12:40:36
5590,Ability for Yeast lysis,able,20182,18281,0,2017-02-21 12:40:36
5591,Ability for Yeast lysis,able,20180,18281,0,2017-02-21 12:40:36
5592,Ability for Yeast lysis,able,19961,18281,0,2017-02-21 12:40:36
5593,Ability for Yeast lysis,able,19911,18281,0,2017-02-21 12:40:36
5594,Ability for Yeast lysis,able,19115,18281,0,2017-02-21 12:40:36
5595,Ability for Yeast lysis,able,22123,18281,0,2017-02-21 12:40:36
5596,Ability for Yeast lysis,able,21208,18281,0,2017-02-21 12:40:36
5597,Ability for Yeast lysis,able,20185,18281,0,2017-02-21 12:40:36
5598,Ability for Yeast lysis,able,18759,18281,0,2017-02-21 12:40:36
5599,Ability for Yeast lysis,able,18686,18281,0,2017-02-21 12:40:36
5600,Ability for Yeast lysis,able,19007,18281,0,2017-02-21 12:40:36
5601,Ability for Yeast lysis,able,18997,18281,0,2017-02-21 12:40:36
5602,Ability for Yeast lysis,able,18994,18281,0,2017-02-21 12:40:36
5603,Ability for Yeast lysis,able,18932,18281,0,2017-02-21 12:40:36
5604,Ability for Yeast lysis,able,19348,18281,0,2017-02-21 12:40:36
5605,Ability for Yeast lysis,able,19542,18281,0,2017-02-21 12:40:36
5606,Ability for Yeast lysis,able,19843,18281,0,2017-02-21 12:40:36
5607,Ability for Yeast lysis,able,21512,18281,0,2017-02-21 12:40:36
5608,Ability for Yeast lysis,able,21504,18281,0,2017-02-21 12:40:36
5609,Ability for Yeast lysis,able,21515,18281,0,2017-02-21 12:40:36
5610,Ability for Yeast lysis,able,20858,18281,0,2017-02-21 12:40:36
5611,Ability for Yeast lysis,able,18766,18281,0,2017-02-21 12:40:36
5612,Ability for Yeast lysis,able,18725,18281,0,2017-02-21 12:40:36
5613,Ability for Yeast lysis,able,18723,18281,0,2017-02-21 12:40:36
5614,Ability for Yeast lysis,able,18931,18281,0,2017-02-21 12:40:36
5615,Ability for Yeast lysis,able,18289,18281,0,2017-02-21 12:40:36
5616,Ability for Yeast lysis,able,19619,18281,0,2017-02-21 12:40:36
5617,Ability for Yeast lysis,able,21793,18281,0,2017-02-21 12:40:36
5619,Ability for Yeast lysis,able,18928,18281,0,2017-02-21 12:40:36
5622,Ability for Yeast lysis,able,18536,18281,0,2017-02-21 12:40:36
5623,Ability for Yeast lysis,able,18350,18281,0,2017-02-21 12:40:36
5624,Ability for Yeast lysis,able,18351,18281,0,2017-02-21 12:40:36
5625,Ability for Yeast lysis,able,21578,18281,0,2017-02-21 12:40:36
5626,Ability for Yeast lysis,able,22782,18281,0,2017-02-21 12:40:36
5627,Ability for Yeast lysis,able,22550,18281,0,2017-02-21 12:40:36
5628,Ability for Yeast lysis,able,22351,18281,0,2017-02-21 12:40:36
5629,Ability for Yeast lysis,able,22349,18281,0,2017-02-21 12:40:36
5630,Ability for Yeast lysis,able,22345,18281,0,2017-02-21 12:40:36
5632,Ability for Yeast lysis,able,18553,18281,0,2017-02-21 12:40:36
5634,Ability for Yeast lysis,able,18201,18281,0,2017-02-21 12:40:36
5635,Ability for Yeast lysis,able,20155,18281,0,2017-02-21 12:40:36
5636,Ability for Yeast lysis,able,20154,18281,0,2017-02-21 12:40:36
5637,Ability for Yeast lysis,able,20324,18281,0,2017-02-21 12:40:36
5638,Ability for Yeast lysis,able,20367,18281,0,2017-02-21 12:40:36
5639,Ability for Yeast lysis,able,18691,18281,0,2017-02-21 12:40:36
5640,Ability for Yeast lysis,able,18924,18281,0,2017-02-21 12:40:36
5641,Ability for Yeast lysis,able,18930,18281,0,2017-02-21 12:40:36
5642,Ability for Yeast lysis,able,19130,18281,0,2017-02-21 12:40:36
5643,Ability for Yeast lysis,able,22743,18281,0,2017-02-21 12:40:36
5644,Ability for Yeast lysis,able,22797,18281,0,2017-02-21 12:40:36
5645,Ability for Yeast lysis,able,18205,18281,0,2017-02-21 12:40:36
5646,Ability for Yeast lysis,able,22796,18281,0,2017-02-21 12:40:36
5647,Ability for Yeast lysis,able,21045,18281,0,2017-02-21 12:40:36
5648,Ability for Yeast lysis,able,21068,18281,0,2017-02-21 12:40:36
5649,Ability for Yeast lysis,able,18203,18281,0,2017-02-21 12:40:36
5650,Ability for Yeast lysis,able,21510,18281,0,2017-02-21 12:40:36
5651,Ability for Yeast lysis,able,21507,18281,0,2017-02-21 12:40:36
5652,Ability for Yeast lysis,able,21508,18281,0,2017-02-21 12:40:36
5653,Ability for Yeast lysis,able,21506,18281,0,2017-02-21 12:40:36
5654,Ability for Yeast lysis,able,22713,18281,0,2017-02-21 12:40:36
5655,Ability for Yeast lysis,able,22716,18281,0,2017-02-21 12:40:36
5656,Ability for Yeast lysis,able,22700,18281,0,2017-02-21 12:40:36
5657,Ability for Yeast lysis,able,18196,18281,0,2017-02-21 12:40:36
5658,Ability for Yeast lysis,able,22702,18281,0,2017-02-21 12:40:36
5660,Ability for Yeast lysis,able,22704,18281,0,2017-02-21 12:40:36
5661,Ability for Yeast lysis,able,22698,18281,0,2017-02-21 12:40:36
5662,Ability for Yeast lysis,able,20030,18281,0,2017-02-21 12:40:36
5664,Ability for Yeast lysis,able,20034,18281,0,2017-02-21 12:40:36
5666,Ability for Yeast lysis,able,21970,18281,0,2017-02-21 12:40:36
5669,Ability for Yeast lysis,able,21986,18281,0,2017-02-21 12:40:36
5670,Ability for Yeast lysis,able,21962,18281,0,2017-02-21 12:40:36
5671,Ability for Yeast lysis,able,21961,18281,0,2017-02-21 12:40:36
5672,Ability for Yeast lysis,able,22084,18281,0,2017-02-21 12:40:36
5673,Ability for Yeast lysis,able,22083,18281,0,2017-02-21 12:40:36
5674,Ability for Yeast lysis,able,22075,18281,0,2017-02-21 12:40:36
5675,Ability for Yeast lysis,able,22074,18281,0,2017-02-21 12:40:36
5676,Ability for Yeast lysis,able,22078,18281,0,2017-02-21 12:40:36
5677,Ability for Yeast lysis,able,22076,18281,0,2017-02-21 12:40:36
5678,Ability for Yeast lysis,able,22080,18281,0,2017-02-21 12:40:36
5679,Ability for Yeast lysis,able,22130,18281,0,2017-02-21 12:40:36
5680,Ability for Yeast lysis,able,22129,18281,0,2017-02-21 12:40:36
5681,Ability for Yeast lysis,able,22127,18281,0,2017-02-21 12:40:36
5682,Ability for Yeast lysis,able,22114,18281,0,2017-02-21 12:40:36
5683,Ability for Yeast lysis,able,22042,18281,0,2017-02-21 12:40:36
5684,Ability for Yeast lysis,able,18989,18281,0,2017-02-21 12:40:36
5685,Ability for Yeast lysis,able,18993,18281,0,2017-02-21 12:40:36
5686,Ability for Yeast lysis,able,18992,18281,0,2017-02-21 12:40:36
5688,Ability for Yeast lysis,able,18969,18281,0,2017-02-21 12:40:36
5690,Ability for Yeast lysis,able,18979,18281,0,2017-02-21 12:40:36
5691,Ability for Yeast lysis,able,19008,18281,0,2017-02-21 12:40:36
5692,Ability for Yeast lysis,able,19010,18281,0,2017-02-21 12:40:36
5694,Ability for Yeast lysis,able,19022,18281,0,2017-02-21 12:40:36
5695,Ability for Yeast lysis,able,18231,18281,0,2017-02-21 12:40:36
5696,Ability for Yeast lysis,able,19100,18281,0,2017-02-21 12:40:36
5698,Ability for Yeast lysis,able,19081,18281,0,2017-02-21 12:40:36
5699,Ability for Yeast lysis,able,19085,18281,0,2017-02-21 12:40:36
5700,Ability for Yeast lysis,able,22282,18281,0,2017-02-21 12:40:36
5701,Ability for Yeast lysis,able,18705,18281,0,2017-02-21 12:40:36
5702,Ability for Yeast lysis,able,18706,18281,0,2017-02-21 12:40:36
5703,Ability for Yeast lysis,able,18733,18281,0,2017-02-21 12:40:36
5704,Ability for Yeast lysis,able,18836,18281,0,2017-02-21 12:40:36
5705,Ability for Yeast lysis,able,18838,18281,0,2017-02-21 12:40:36
5708,Ability for Yeast lysis,able,18892,18281,0,2017-02-21 12:40:36
5711,Ability for Yeast lysis,able,18891,18281,0,2017-02-21 12:40:36
5712,Ability for Yeast lysis,able,18856,18281,0,2017-02-21 12:40:36
5713,Ability for Yeast lysis,able,19608,18281,0,2017-02-21 12:40:36
5717,Ability for Yeast lysis,able,19780,18281,0,2017-02-21 12:40:36
5718,Ability for Yeast lysis,able,22280,18281,0,2017-02-21 12:40:36
5719,Ability for Yeast lysis,able,19462,18281,0,2017-02-21 12:40:36
5720,Ability for Yeast lysis,able,19461,18281,0,2017-02-21 12:40:36
5721,Ability for Yeast lysis,able,19478,18281,0,2017-02-21 12:40:36
5722,Ability for Yeast lysis,able,19475,18281,0,2017-02-21 12:40:36
5723,Ability for Yeast lysis,able,18209,18281,0,2017-02-21 12:40:36
5724,Ability for Yeast lysis,able,19483,18281,0,2017-02-21 12:40:36
5725,Ability for Yeast lysis,able,19498,18281,0,2017-02-21 12:40:36
5726,Ability for Yeast lysis,able,19500,18281,0,2017-02-21 12:40:36
5727,Ability for Yeast lysis,able,19407,18281,0,2017-02-21 12:40:36
5728,Ability for Yeast lysis,able,19404,18281,0,2017-02-21 12:40:36
5729,Ability for Yeast lysis,able,19422,18281,0,2017-02-21 12:40:36
5730,Ability for Yeast lysis,able,19418,18281,0,2017-02-21 12:40:36
5731,Ability for Yeast lysis,able,19419,18281,0,2017-02-21 12:40:36
5732,Ability for Yeast lysis,able,19421,18281,0,2017-02-21 12:40:36
5733,Ability for Yeast lysis,able,19417,18281,0,2017-02-21 12:40:36
5734,Ability for Yeast lysis,able,19435,18281,0,2017-02-21 12:40:36
5735,Ability for Yeast lysis,able,19442,18281,0,2017-02-21 12:40:36
5736,Ability for Yeast lysis,able,19444,18281,0,2017-02-21 12:40:36
5737,Ability for Yeast lysis,able,19438,18281,0,2017-02-21 12:40:36
5738,Ability for Yeast lysis,able,19440,18281,0,2017-02-21 12:40:36
5739,Ability for Yeast lysis,able,19428,18281,0,2017-02-21 12:40:36
5740,Ability for Yeast lysis,able,19426,18281,0,2017-02-21 12:40:36
5741,Ability for Yeast lysis,able,20314,18281,0,2017-02-21 12:40:36
5742,Ability for Yeast lysis,able,20313,18281,0,2017-02-21 12:40:36
5743,Ability for Yeast lysis,able,20414,18281,0,2017-02-21 12:40:36
5744,Ability for Yeast lysis,able,20416,18281,0,2017-02-21 12:40:36
5745,Ability for Yeast lysis,able,20415,18281,0,2017-02-21 12:40:36
5746,Ability for Yeast lysis,able,20411,18281,0,2017-02-21 12:40:36
5747,Ability for Yeast lysis,able,20442,18281,0,2017-02-21 12:40:36
5748,Ability for Yeast lysis,able,20440,18281,0,2017-02-21 12:40:36
5749,Ability for Yeast lysis,able,20353,18281,0,2017-02-21 12:40:36
5750,Ability for Yeast lysis,able,20355,18281,0,2017-02-21 12:40:36
5751,Ability for Yeast lysis,able,20390,18281,0,2017-02-21 12:40:36
5752,Ability for Yeast lysis,able,20389,18281,0,2017-02-21 12:40:36
5753,Ability for Yeast lysis,able,20388,18281,0,2017-02-21 12:40:36
5754,Ability for Yeast lysis,able,20382,18281,0,2017-02-21 12:40:36
5755,Ability for Yeast lysis,able,20501,18281,0,2017-02-21 12:40:36
5756,Ability for Yeast lysis,able,20507,18281,0,2017-02-21 12:40:36
5757,Ability for Yeast lysis,able,20506,18281,0,2017-02-21 12:40:36
5758,Ability for Yeast lysis,able,20505,18281,0,2017-02-21 12:40:36
5759,Ability for Yeast lysis,able,20504,18281,0,2017-02-21 12:40:36
5760,Ability for Yeast lysis,able,20503,18281,0,2017-02-21 12:40:36
5761,Ability for Yeast lysis,able,20502,18281,0,2017-02-21 12:40:36
5762,Ability for Yeast lysis,able,20530,18281,0,2017-02-21 12:40:36
5763,Ability for Yeast lysis,able,20525,18281,0,2017-02-21 12:40:36
5764,Ability for Yeast lysis,able,22286,18281,0,2017-02-21 12:40:36
5765,Ability for Yeast lysis,able,20468,18281,0,2017-02-21 12:40:36
5766,Ability for Yeast lysis,able,20488,18281,0,2017-02-21 12:40:36
5767,Ability for Yeast lysis,able,20484,18281,0,2017-02-21 12:40:36
5768,Ability for Yeast lysis,able,20487,18281,0,2017-02-21 12:40:36
5769,Ability for Yeast lysis,able,20486,18281,0,2017-02-21 12:40:36
5770,Ability for Yeast lysis,able,20534,18281,0,2017-02-21 12:40:36
5771,Ability for Yeast lysis,able,20535,18281,0,2017-02-21 12:40:36
5772,Ability for Yeast lysis,able,20540,18281,0,2017-02-21 12:40:36
5773,Ability for Yeast lysis,able,20538,18281,0,2017-02-21 12:40:36
5774,Ability for Yeast lysis,able,20050,18281,0,2017-02-21 12:40:36
5775,Ability for Yeast lysis,able,20052,18281,0,2017-02-21 12:40:36
5776,Ability for Yeast lysis,able,20054,18281,0,2017-02-21 12:40:36
5777,Ability for Yeast lysis,able,20055,18281,0,2017-02-21 12:40:36
5778,Ability for Yeast lysis,able,20071,18281,0,2017-02-21 12:40:36
5779,Ability for Yeast lysis,able,20075,18281,0,2017-02-21 12:40:36
5780,Ability for Yeast lysis,able,20063,18281,0,2017-02-21 12:40:36
5781,Ability for Yeast lysis,able,20070,18281,0,2017-02-21 12:40:36
5782,Ability for Yeast lysis,able,20069,18281,0,2017-02-21 12:40:36
5784,Ability for Yeast lysis,able,20092,18281,0,2017-02-21 12:40:36
5785,Ability for Yeast lysis,able,20094,18281,0,2017-02-21 12:40:36
5787,Ability for Yeast lysis,able,20086,18281,0,2017-02-21 12:40:36
5789,Ability for Yeast lysis,able,20084,18281,0,2017-02-21 12:40:36
5790,Ability for Yeast lysis,able,20085,18281,0,2017-02-21 12:40:36
5791,Ability for Yeast lysis,able,20104,18281,0,2017-02-21 12:40:36
5792,Ability for Yeast lysis,able,20103,18281,0,2017-02-21 12:40:36
5793,Ability for Yeast lysis,able,20102,18281,0,2017-02-21 12:40:36
5794,Ability for Yeast lysis,able,20100,18281,0,2017-02-21 12:40:36
5795,Ability for Yeast lysis,able,20099,18281,0,2017-02-21 12:40:36
5796,Ability for Yeast lysis,able,20097,18281,0,2017-02-21 12:40:36
5797,Ability for Yeast lysis,able,20083,18281,0,2017-02-21 12:40:36
5798,Ability for Yeast lysis,able,20096,18281,0,2017-02-21 12:40:36
5799,Ability for Yeast lysis,able,20068,18281,0,2017-02-21 12:40:36
5800,Ability for Yeast lysis,able,20106,18281,0,2017-02-21 12:40:36
5801,Ability for Yeast lysis,able,20107,18281,0,2017-02-21 12:40:36
5802,Ability for Yeast lysis,able,20108,18281,0,2017-02-21 12:40:36
5803,Ability for Yeast lysis,able,20109,18281,0,2017-02-21 12:40:36
5804,Ability for Yeast lysis,able,20110,18281,0,2017-02-21 12:40:36
5805,Ability for Yeast lysis,able,20121,18281,0,2017-02-21 12:40:36
5806,Ability for Yeast lysis,able,20120,18281,0,2017-02-21 12:40:36
